audio_path,queen_status,queen_presence,hive_number,device,datetime,hive_temp,hive_humidity,class_name
../archive/sound_files/sound_files/2022-06-12--01-37-00_2__segment2.wav,2,1,3,2,2022-06-12 1:37:00,22.01,57.6,Queen_New
../archive/sound_files/sound_files/2022-06-07--19-01-46_2__segment5.wav,0,1,3,2,2022-06-07 19:01:46,24.31,34.76,Queenright
../archive/sound_files/sound_files/2022-06-07--14-06-09_2__segment2.wav,0,1,3,2,2022-06-07 14:06:09,31.46,34.07,Queenright
../archive/sound_files/sound_files/2022-06-10--03-41-56_2__segment4.wav,2,1,3,2,2022-06-10 3:41:56,19.39,52.17,Queen_New
../archive/sound_files/sound_files/2022-06-10--18-44-45_2__segment1.wav,2,1,3,2,2022-06-10 18:44:45,30.91,34.46,Queen_New
../archive/sound_files/sound_files/2022-06-13--16-45-02_2__segment3.wav,2,1,3,2,2022-06-13 16:45:02,28.0,21.39,Queen_New
../archive/sound_files/sound_files/2022-06-06--04-32-02_2__segment1.wav,0,1,3,2,2022-06-06 4:32:02,19.9,49.61,Queenright
../archive/sound_files/sound_files/2022-06-06--22-17-46_2__segment5.wav,0,1,3,2,2022-06-06 22:17:46,22.07,38.44,Queenright
../archive/sound_files/sound_files/2022-06-12--18-02-29_2__segment4.wav,2,1,3,2,2022-06-12 18:02:29,27.73,38.21,Queen_New
../archive/sound_files/sound_files/2022-06-06--23-16-56_2__segment4.wav,0,1,3,2,2022-06-06 23:16:56,20.68,41.97,Queenright
../archive/sound_files/sound_files/2022-06-10--04-41-06_2__segment0.wav,2,1,3,2,2022-06-10 4:41:06,18.88,52.9,Queen_New
../archive/sound_files/sound_files/2022-06-05--23-36-04_2__segment0.wav,0,1,3,2,2022-06-05 23:36:04,22.46,52.37,Queenright
../archive/sound_files/sound_files/2022-06-11--13-30-47_2__segment3.wav,2,1,3,2,2022-06-11 13:30:47,47.36,12.57,Queen_New
../archive/sound_files/sound_files/2022-06-12--23-57-28_2__segment5.wav,2,1,3,2,2022-06-12 23:57:28,19.6,54.38,Queen_New
../archive/sound_files/sound_files/2022-06-06--19-20-21_2__segment0.wav,0,1,3,2,2022-06-06 19:20:21,24.73,36.9,Queenright
../archive/sound_files/sound_files/2022-06-07--02-14-33_2__segment1.wav,0,1,3,2,2022-06-07 2:14:33,18.73,42.65,Queenright
../archive/sound_files/sound_files/2022-06-13--03-54-15_2__segment3.wav,2,1,3,2,2022-06-13 3:54:15,17.02,50.76,Queen_New
../archive/sound_files/sound_files/2022-06-09--05-11-59_2__segment3.wav,1,0,3,2,2022-06-09 5:11:59,15.84,55.31,Queenless
../archive/sound_files/sound_files/2022-06-10--13-35-11_2__segment0.wav,2,1,3,2,2022-06-10 13:35:11,48.63,11.15,Queen_New
../archive/sound_files/sound_files/2022-06-12--08-31-53_2__segment3.wav,2,1,3,2,2022-06-12 8:31:53,38.44,33.87,Queen_New
../archive/sound_files/sound_files/2022-06-07--21-59-10_2__segment4.wav,0,1,3,2,2022-06-07 21:59:10,20.73,34.23,Queenright
../archive/sound_files/sound_files/2022-06-08--21-18-28_2__segment4.wav,1,0,3,2,2022-06-08 21:18:28,21.13,46.68,Queenless
../archive/sound_files/sound_files/2022-06-06--21-18-35_2__segment3.wav,0,1,3,2,2022-06-06 21:18:35,22.26,39.23,Queenright
../archive/sound_files/sound_files/2022-06-09--19-48-31_2__segment0.wav,2,1,3,2,2022-06-09 19:48:31,28.52,27.96,Queen_New
../archive/sound_files/sound_files/2022-06-09--17-03-21_2__segment5.wav,1,0,3,2,2022-06-09 17:03:21,32.88,20.84,Queenless
../archive/sound_files/sound_files/2022-06-12--00-37-49_2__segment0.wav,2,1,3,2,2022-06-12 0:37:49,22.28,58.4,Queen_New
../archive/sound_files/sound_files/2022-06-05--18-40-08_2__segment3.wav,0,1,3,2,2022-06-05 18:40:08,28.14,44.7,Queenright
../archive/sound_files/sound_files/2022-06-07--07-10-46_2__segment4.wav,0,1,3,2,2022-06-07 7:10:46,19.81,50.87,Queenright
../archive/sound_files/sound_files/2022-06-05--21-37-36_2__segment0.wav,0,1,3,2,2022-06-05 21:37:36,24.54,47.87,Queenright
../archive/sound_files/sound_files/2022-06-07--06-11-25_2__segment3.wav,0,1,3,2,2022-06-07 6:11:25,18.65,46.35,Queenright
../archive/sound_files/sound_files/2022-06-10--08-38-22_2__segment1.wav,2,1,3,2,2022-06-10 8:38:22,40.89,26.57,Queen_New
../archive/sound_files/sound_files/2022-06-13--11-48-58_2__segment1.wav,2,1,3,2,2022-06-13 11:48:58,51.82,11.7,Queen_New
../archive/sound_files/sound_files/2022-06-11--13-30-47_2__segment4.wav,2,1,3,2,2022-06-11 13:30:47,47.36,12.57,Queen_New
../archive/sound_files/sound_files/2022-06-10--23-40-18_2__segment1.wav,2,1,3,2,2022-06-10 23:40:18,22.86,49.8,Queen_New
../archive/sound_files/sound_files/2022-06-07--05-12-08_2__segment3.wav,0,1,3,2,2022-06-07 5:12:08,18.15,45.43,Queenright
../archive/sound_files/sound_files/2022-06-12--22-58-10_2__segment4.wav,2,1,3,2,2022-06-12 22:58:10,20.0,41.63,Queen_New
../archive/sound_files/sound_files/2022-06-11--01-38-34_2__segment5.wav,2,1,3,2,2022-06-11 1:38:34,20.7,53.99,Queen_New
../archive/sound_files/sound_files/2022-06-07--17-03-33_2__segment4.wav,0,1,3,2,2022-06-07 17:03:33,27.21,34.45,Queenright
../archive/sound_files/sound_files/2022-06-10--13-35-11_2__segment1.wav,2,1,3,2,2022-06-10 13:35:11,48.63,11.15,Queen_New
../archive/sound_files/sound_files/2022-06-09--07-10-29_2__segment0.wav,1,0,3,2,2022-06-09 7:10:29,21.38,52.66,Queenless
../archive/sound_files/sound_files/2022-06-11--17-44-04_2__segment4.wav,2,1,3,2,2022-06-11 17:44:04,32.22,35.5,Queen_New
../archive/sound_files/sound_files/2022-06-07--15-05-17_2__segment2.wav,0,1,3,2,2022-06-07 15:05:17,30.11,33.76,Queenright
../archive/sound_files/sound_files/2022-06-12--15-26-04_2__segment5.wav,2,1,3,2,2022-06-12 15:26:04,35.0,31.38,Queen_New
../archive/sound_files/sound_files/2022-06-08--20-19-23_2__segment1.wav,1,0,3,2,2022-06-08 20:19:23,23.82,44.76,Queenless
../archive/sound_files/sound_files/2022-06-12--13-28-02_2__segment0.wav,2,1,3,2,2022-06-12 13:28:02,40.52,26.63,Queen_New
../archive/sound_files/sound_files/2022-06-11--15-28-56_2__segment2.wav,2,1,3,2,2022-06-11 15:28:56,36.04,26.58,Queen_New
../archive/sound_files/sound_files/2022-06-06--15-23-51_2__segment4.wav,0,1,3,2,2022-06-06 15:23:51,28.82,33.46,Queenright
../archive/sound_files/sound_files/2022-06-11--11-33-12_2__segment4.wav,2,1,3,2,2022-06-11 11:33:12,54.09,7.9,Queen_New
../archive/sound_files/sound_files/2022-06-06--03-32-49_2__segment5.wav,0,1,3,2,2022-06-06 3:32:49,19.76,49.97,Queenright
../archive/sound_files/sound_files/2022-06-10--07-39-02_2__segment0.wav,2,1,3,2,2022-06-10 7:39:02,28.35,45.59,Queen_New
../archive/sound_files/sound_files/2022-06-06--06-30-21_2__segment3.wav,0,1,3,2,2022-06-06 6:30:21,19.19,48.11,Queenright
../archive/sound_files/sound_files/2022-06-06--03-32-49_2__segment0.wav,0,1,3,2,2022-06-06 3:32:49,19.76,49.97,Queenright
../archive/sound_files/sound_files/2022-06-05--21-37-36_2__segment2.wav,0,1,3,2,2022-06-05 21:37:36,24.54,47.87,Queenright
../archive/sound_files/sound_files/2022-06-13--04-53-24_2__segment1.wav,2,1,3,2,2022-06-13 4:53:24,16.65,42.53,Queen_New
../archive/sound_files/sound_files/2022-06-09--21-46-45_2__segment3.wav,2,1,3,2,2022-06-09 21:46:45,24.21,34.94,Queen_New
../archive/sound_files/sound_files/2022-06-09--17-03-21_2__segment4.wav,1,0,3,2,2022-06-09 17:03:21,32.88,20.84,Queenless
../archive/sound_files/sound_files/2022-06-11--18-43-10_2__segment1.wav,2,1,3,2,2022-06-11 18:43:10,30.57,38.54,Queen_New
../archive/sound_files/sound_files/2022-06-08--07-51-48_2__segment3.wav,0,1,3,2,2022-06-08 7:51:48,23.21,39.48,Queenright
../archive/sound_files/sound_files/2022-06-13--01-55-53_2__segment0.wav,2,1,3,2,2022-06-13 1:55:53,17.72,42.44,Queen_New
../archive/sound_files/sound_files/2022-06-12--05-33-50_2__segment3.wav,2,1,3,2,2022-06-12 5:33:50,20.38,60.48,Queen_New
../archive/sound_files/sound_files/2022-06-12--17-03-34_2__segment4.wav,2,1,3,2,2022-06-12 17:03:34,27.36,45.41,Queen_New
../archive/sound_files/sound_files/2022-06-09--18-49-20_2__segment1.wav,2,1,3,2,2022-06-09 18:49:20,35.93,20.73,Queen_New
../archive/sound_files/sound_files/2022-06-07--12-07-57_2__segment2.wav,0,1,3,2,2022-06-07 12:07:57,33.16,37.31,Queenright
../archive/sound_files/sound_files/2022-06-07--08-10-22_2__segment3.wav,0,1,3,2,2022-06-07 8:10:22,23.2,45.39,Queenright
../archive/sound_files/sound_files/2022-06-13--02-55-04_2__segment3.wav,2,1,3,2,2022-06-13 2:55:04,17.24,41.13,Queen_New
../archive/sound_files/sound_files/2022-06-07--14-06-09_2__segment4.wav,0,1,3,2,2022-06-07 14:06:09,31.46,34.07,Queenright
../archive/sound_files/sound_files/2022-06-12--12-28-53_2__segment3.wav,2,1,3,2,2022-06-12 12:28:53,40.39,23.6,Queen_New
../archive/sound_files/sound_files/2022-06-05--18-40-08_2__segment1.wav,0,1,3,2,2022-06-05 18:40:08,28.14,44.7,Queenright
../archive/sound_files/sound_files/2022-06-09--15-04-51_2__segment3.wav,1,0,3,2,2022-06-09 15:04:51,35.28,20.01,Queenless
../archive/sound_files/sound_files/2022-06-06--14-24-42_2__segment0.wav,0,1,3,2,2022-06-06 14:24:42,30.08,33.84,Queenright
../archive/sound_files/sound_files/2022-06-07--19-01-46_2__segment0.wav,0,1,3,2,2022-06-07 19:01:46,24.31,34.76,Queenright
../archive/sound_files/sound_files/2022-06-09--01-15-07_2__segment3.wav,1,0,3,2,2022-06-09 1:15:07,19.25,52.87,Queenless
../archive/sound_files/sound_files/2022-06-08--19-20-13_2__segment0.wav,1,0,3,2,2022-06-08 19:20:13,25.74,40.11,Queenless
../archive/sound_files/sound_files/2022-06-07--02-14-33_2__segment5.wav,0,1,3,2,2022-06-07 2:14:33,18.73,42.65,Queenright
../archive/sound_files/sound_files/2022-06-12--17-03-34_2__segment0.wav,2,1,3,2,2022-06-12 17:03:34,27.36,45.41,Queen_New
../archive/sound_files/sound_files/2022-06-08--00-56-47_2__segment2.wav,0,1,3,2,2022-06-08 0:56:47,19.76,34.89,Queenright
../archive/sound_files/sound_files/2022-06-08--07-51-48_2__segment4.wav,0,1,3,2,2022-06-08 7:51:48,23.21,39.48,Queenright
../archive/sound_files/sound_files/2022-06-10--23-40-18_2__segment4.wav,2,1,3,2,2022-06-10 23:40:18,22.86,49.8,Queen_New
../archive/sound_files/sound_files/2022-06-05--17-41-01_2__segment4.wav,0,1,3,2,2022-06-05 17:41:01,29.84,43.53,Queenright
../archive/sound_files/sound_files/2022-06-08--20-19-23_2__segment5.wav,1,0,3,2,2022-06-08 20:19:23,23.82,44.76,Queenless
../archive/sound_files/sound_files/2022-06-07--00-16-09_2__segment0.wav,0,1,3,2,2022-06-07 0:16:09,20.28,41.31,Queenright
../archive/sound_files/sound_files/2022-06-07--18-02-41_2__segment0.wav,0,1,3,2,2022-06-07 18:02:41,26.01,34.5,Queenright
../archive/sound_files/sound_files/2022-06-05--21-37-36_2__segment4.wav,0,1,3,2,2022-06-05 21:37:36,24.54,47.87,Queenright
../archive/sound_files/sound_files/2022-06-11--19-42-07_2__segment4.wav,2,1,3,2,2022-06-11 19:42:07,28.5,44.04,Queen_New
../archive/sound_files/sound_files/2022-06-06--13-25-30_2__segment2.wav,0,1,3,2,2022-06-06 13:25:30,31.81,36.33,Queenright
../archive/sound_files/sound_files/2022-06-13--03-54-15_2__segment1.wav,2,1,3,2,2022-06-13 3:54:15,17.02,50.76,Queen_New
../archive/sound_files/sound_files/2022-06-08--08-51-21_2__segment1.wav,0,1,3,2,2022-06-08 8:51:21,27.54,40.03,Queenright
../archive/sound_files/sound_files/2022-06-13--15-45-41_2__segment5.wav,2,1,3,2,2022-06-13 15:45:41,30.43,21.06,Queen_New
../archive/sound_files/sound_files/2022-06-07--11-08-36_2__segment4.wav,0,1,3,2,2022-06-07 11:08:36,32.13,41.06,Queenright
../archive/sound_files/sound_files/2022-06-09--02-14-21_2__segment0.wav,1,0,3,2,2022-06-09 2:14:21,17.37,51.26,Queenless
../archive/sound_files/sound_files/2022-06-08--19-20-13_2__segment4.wav,1,0,3,2,2022-06-08 19:20:13,25.74,40.11,Queenless
../archive/sound_files/sound_files/2022-06-11--12-32-18_2__segment4.wav,2,1,3,2,2022-06-11 12:32:18,51.84,7.23,Queen_New
../archive/sound_files/sound_files/2022-06-09--13-06-37_2__segment3.wav,1,0,3,2,2022-06-09 13:06:37,52.26,8.93,Queenless
../archive/sound_files/sound_files/2022-06-11--20-41-11_2__segment1.wav,2,1,3,2,2022-06-11 20:41:11,25.55,49.6,Queen_New
../archive/sound_files/sound_files/2022-06-07--22-58-20_2__segment2.wav,0,1,3,2,2022-06-07 22:58:20,19.57,35.4,Queenright
../archive/sound_files/sound_files/2022-06-06--13-25-30_2__segment4.wav,0,1,3,2,2022-06-06 13:25:30,31.81,36.33,Queenright
../archive/sound_files/sound_files/2022-06-09--23-45-06_2__segment1.wav,2,1,3,2,2022-06-09 23:45:06,22.03,41.05,Queen_New
../archive/sound_files/sound_files/2022-06-10--17-45-44_2__segment1.wav,2,1,3,2,2022-06-10 17:45:44,34.47,29.92,Queen_New
../archive/sound_files/sound_files/2022-06-05--22-36-48_2__segment0.wav,0,1,3,2,2022-06-05 22:36:48,23.07,51.73,Queenright
../archive/sound_files/sound_files/2022-06-12--13-28-02_2__segment4.wav,2,1,3,2,2022-06-12 13:28:02,40.52,26.63,Queen_New
../archive/sound_files/sound_files/2022-06-09--17-03-21_2__segment0.wav,1,0,3,2,2022-06-09 17:03:21,32.88,20.84,Queenless
../archive/sound_files/sound_files/2022-06-09--22-45-55_2__segment2.wav,2,1,3,2,2022-06-09 22:45:55,22.92,39.57,Queen_New
../archive/sound_files/sound_files/2022-06-06--04-32-02_2__segment2.wav,0,1,3,2,2022-06-06 4:32:02,19.9,49.61,Queenright
../archive/sound_files/sound_files/2022-06-09--23-45-06_2__segment5.wav,2,1,3,2,2022-06-09 23:45:06,22.03,41.05,Queen_New
../archive/sound_files/sound_files/2022-06-05--23-36-04_2__segment4.wav,0,1,3,2,2022-06-05 23:36:04,22.46,52.37,Queenright
../archive/sound_files/sound_files/2022-06-08--07-51-48_2__segment5.wav,0,1,3,2,2022-06-08 7:51:48,23.21,39.48,Queenright
../archive/sound_files/sound_files/2022-06-12--05-33-50_2__segment1.wav,2,1,3,2,2022-06-12 5:33:50,20.38,60.48,Queen_New
../archive/sound_files/sound_files/2022-06-06--00-35-12_2__segment2.wav,0,1,3,2,2022-06-06 0:35:12,21.59,53.07,Queenright
../archive/sound_files/sound_files/2022-06-11--14-29-57_2__segment3.wav,2,1,3,2,2022-06-11 14:29:57,39.97,19.61,Queen_New
../archive/sound_files/sound_files/2022-06-13--06-51-50_2__segment0.wav,2,1,3,2,2022-06-13 6:51:50,18.13,44.52,Queen_New
../archive/sound_files/sound_files/2022-06-06--09-28-32_2__segment5.wav,0,1,3,2,2022-06-06 9:28:32,27.15,48.09,Queenright
../archive/sound_files/sound_files/2022-06-09--09-09-12_2__segment2.wav,1,0,3,2,2022-06-09 9:09:12,37.11,36.74,Queenless
../archive/sound_files/sound_files/2022-06-09--07-10-29_2__segment3.wav,1,0,3,2,2022-06-09 7:10:29,21.38,52.66,Queenless
../archive/sound_files/sound_files/2022-06-07--19-01-46_2__segment2.wav,0,1,3,2,2022-06-07 19:01:46,24.31,34.76,Queenright
../archive/sound_files/sound_files/2022-06-06--15-23-51_2__segment1.wav,0,1,3,2,2022-06-06 15:23:51,28.82,33.46,Queenright
../archive/sound_files/sound_files/2022-06-05--20-38-25_2__segment5.wav,0,1,3,2,2022-06-05 20:38:25,25.42,47.82,Queenright
../archive/sound_files/sound_files/2022-06-13--03-54-15_2__segment5.wav,2,1,3,2,2022-06-13 3:54:15,17.02,50.76,Queen_New
../archive/sound_files/sound_files/2022-06-08--04-53-41_2__segment2.wav,0,1,3,2,2022-06-08 4:53:41,18.77,37.37,Queenright
../archive/sound_files/sound_files/2022-06-12--08-31-53_2__segment2.wav,2,1,3,2,2022-06-12 8:31:53,38.44,33.87,Queen_New
../archive/sound_files/sound_files/2022-06-08--20-19-23_2__segment3.wav,1,0,3,2,2022-06-08 20:19:23,23.82,44.76,Queenless
../archive/sound_files/sound_files/2022-06-06--14-24-42_2__segment2.wav,0,1,3,2,2022-06-06 14:24:42,30.08,33.84,Queenright
../archive/sound_files/sound_files/2022-06-06--22-17-46_2__segment4.wav,0,1,3,2,2022-06-06 22:17:46,22.07,38.44,Queenright
../archive/sound_files/sound_files/2022-06-07--07-10-46_2__segment5.wav,0,1,3,2,2022-06-07 7:10:46,19.81,50.87,Queenright
../archive/sound_files/sound_files/2022-06-07--04-12-58_2__segment1.wav,0,1,3,2,2022-06-07 4:12:58,17.81,42.62,Queenright
../archive/sound_files/sound_files/2022-06-09--18-49-20_2__segment3.wav,2,1,3,2,2022-06-09 18:49:20,35.93,20.73,Queen_New
../archive/sound_files/sound_files/2022-06-07--02-14-33_2__segment4.wav,0,1,3,2,2022-06-07 2:14:33,18.73,42.65,Queenright
../archive/sound_files/sound_files/2022-06-09--05-11-59_2__segment4.wav,1,0,3,2,2022-06-09 5:11:59,15.84,55.31,Queenless
../archive/sound_files/sound_files/2022-06-06--12-26-27_2__segment2.wav,0,1,3,2,2022-06-06 12:26:27,32.03,40.32,Queenright
../archive/sound_files/sound_files/2022-06-11--03-36-54_2__segment2.wav,2,1,3,2,2022-06-11 3:36:54,19.45,51.11,Queen_New
../archive/sound_files/sound_files/2022-06-11--15-28-56_2__segment3.wav,2,1,3,2,2022-06-11 15:28:56,36.04,26.58,Queen_New
../archive/sound_files/sound_files/2022-06-08--14-52-43_2__segment2.wav,1,0,3,2,2022-06-08 14:52:43,32.09,37.1,Queenless
../archive/sound_files/sound_files/2022-06-10--07-39-02_2__segment4.wav,2,1,3,2,2022-06-10 7:39:02,28.35,45.59,Queen_New
../archive/sound_files/sound_files/2022-06-09--22-45-55_2__segment1.wav,2,1,3,2,2022-06-09 22:45:55,22.92,39.57,Queen_New
../archive/sound_files/sound_files/2022-06-09--18-49-20_2__segment2.wav,2,1,3,2,2022-06-09 18:49:20,35.93,20.73,Queen_New
../archive/sound_files/sound_files/2022-06-11--18-43-10_2__segment5.wav,2,1,3,2,2022-06-11 18:43:10,30.57,38.54,Queen_New
../archive/sound_files/sound_files/2022-06-13--15-45-41_2__segment3.wav,2,1,3,2,2022-06-13 15:45:41,30.43,21.06,Queen_New
../archive/sound_files/sound_files/2022-06-13--03-54-15_2__segment2.wav,2,1,3,2,2022-06-13 3:54:15,17.02,50.76,Queen_New
../archive/sound_files/sound_files/2022-06-12--12-28-53_2__segment4.wav,2,1,3,2,2022-06-12 12:28:53,40.39,23.6,Queen_New
../archive/sound_files/sound_files/2022-06-12--11-29-44_2__segment1.wav,2,1,3,2,2022-06-12 11:29:44,41.62,22.73,Queen_New
../archive/sound_files/sound_files/2022-06-12--12-28-53_2__segment2.wav,2,1,3,2,2022-06-12 12:28:53,40.39,23.6,Queen_New
../archive/sound_files/sound_files/2022-06-12--23-57-28_2__segment3.wav,2,1,3,2,2022-06-12 23:57:28,19.6,54.38,Queen_New
../archive/sound_files/sound_files/2022-06-05--21-37-36_2__segment3.wav,0,1,3,2,2022-06-05 21:37:36,24.54,47.87,Queenright
../archive/sound_files/sound_files/2022-06-09--08-09-48_2__segment1.wav,1,0,3,2,2022-06-09 8:09:48,29.99,45.8,Queenless
../archive/sound_files/sound_files/2022-06-11--01-38-34_2__segment2.wav,2,1,3,2,2022-06-11 1:38:34,20.7,53.99,Queen_New
../archive/sound_files/sound_files/2022-06-05--23-36-04_2__segment2.wav,0,1,3,2,2022-06-05 23:36:04,22.46,52.37,Queenright
../archive/sound_files/sound_files/2022-06-05--18-40-08_2__segment4.wav,0,1,3,2,2022-06-05 18:40:08,28.14,44.7,Queenright
../archive/sound_files/sound_files/2022-06-13--00-56-42_2__segment4.wav,2,1,3,2,2022-06-13 0:56:42,18.43,38.09,Queen_New
../archive/sound_files/sound_files/2022-06-10--00-44-16_2__segment3.wav,2,1,3,2,2022-06-10 0:44:16,21.27,45.4,Queen_New
../archive/sound_files/sound_files/2022-06-11--05-35-14_2__segment0.wav,2,1,3,2,2022-06-11 5:35:14,18.64,50.79,Queen_New
../archive/sound_files/sound_files/2022-06-11--07-34-47_2__segment2.wav,2,1,3,2,2022-06-11 7:34:47,26.9,48.8,Queen_New
../archive/sound_files/sound_files/2022-06-11--15-28-56_2__segment4.wav,2,1,3,2,2022-06-11 15:28:56,36.04,26.58,Queen_New
../archive/sound_files/sound_files/2022-06-06--04-32-02_2__segment0.wav,0,1,3,2,2022-06-06 4:32:02,19.9,49.61,Queenright
../archive/sound_files/sound_files/2022-06-08--06-52-11_2__segment5.wav,0,1,3,2,2022-06-08 6:52:11,19.14,39.1,Queenright
../archive/sound_files/sound_files/2022-06-08--22-17-37_2__segment0.wav,1,0,3,2,2022-06-08 22:17:37,20.07,44.8,Queenless
../archive/sound_files/sound_files/2022-06-11--18-43-10_2__segment0.wav,2,1,3,2,2022-06-11 18:43:10,30.57,38.54,Queen_New
../archive/sound_files/sound_files/2022-06-12--04-34-37_2__segment4.wav,2,1,3,2,2022-06-12 4:34:37,20.6,58.02,Queen_New
../archive/sound_files/sound_files/2022-06-06--00-35-12_2__segment3.wav,0,1,3,2,2022-06-06 0:35:12,21.59,53.07,Queenright
../archive/sound_files/sound_files/2022-06-10--05-40-19_2__segment4.wav,2,1,3,2,2022-06-10 5:40:19,18.67,45.91,Queen_New
../archive/sound_files/sound_files/2022-06-10--19-43-51_2__segment1.wav,2,1,3,2,2022-06-10 19:43:51,29.14,33.74,Queen_New
../archive/sound_files/sound_files/2022-06-06--11-27-09_2__segment3.wav,0,1,3,2,2022-06-06 11:27:09,30.68,42.69,Queenright
../archive/sound_files/sound_files/2022-06-11--04-36-04_2__segment3.wav,2,1,3,2,2022-06-11 4:36:04,18.91,52.63,Queen_New
../archive/sound_files/sound_files/2022-06-12--12-28-53_2__segment5.wav,2,1,3,2,2022-06-12 12:28:53,40.39,23.6,Queen_New
../archive/sound_files/sound_files/2022-06-07--07-10-46_2__segment1.wav,0,1,3,2,2022-06-07 7:10:46,19.81,50.87,Queenright
../archive/sound_files/sound_files/2022-06-08--18-21-07_2__segment2.wav,1,0,3,2,2022-06-08 18:21:07,27.72,37.52,Queenless
../archive/sound_files/sound_files/2022-06-06--12-26-27_2__segment0.wav,0,1,3,2,2022-06-06 12:26:27,32.03,40.32,Queenright
../archive/sound_files/sound_files/2022-06-13--12-48-18_2__segment1.wav,2,1,3,2,2022-06-13 12:48:18,47.41,9.88,Queen_New
../archive/sound_files/sound_files/2022-06-08--03-54-28_2__segment1.wav,0,1,3,2,2022-06-08 3:54:28,18.92,39.05,Queenright
../archive/sound_files/sound_files/2022-06-05--19-39-14_2__segment5.wav,0,1,3,2,2022-06-05 19:39:14,26.52,46.6,Queenright
../archive/sound_files/sound_files/2022-06-06--17-22-09_2__segment3.wav,0,1,3,2,2022-06-06 17:22:09,27.22,32.43,Queenright
../archive/sound_files/sound_files/2022-06-05--18-40-08_2__segment2.wav,0,1,3,2,2022-06-05 18:40:08,28.14,44.7,Queenright
../archive/sound_files/sound_files/2022-06-10--11-36-39_2__segment3.wav,2,1,3,2,2022-06-10 11:36:39,51.73,10.41,Queen_New
../archive/sound_files/sound_files/2022-06-11--04-36-04_2__segment4.wav,2,1,3,2,2022-06-11 4:36:04,18.91,52.63,Queen_New
../archive/sound_files/sound_files/2022-06-11--10-33-55_2__segment2.wav,2,1,3,2,2022-06-11 10:33:55,55.62,10.27,Queen_New
